Time,Euler_x,Euler_y,Euler_z,Grav_x,Grav_y,Grav_z,LinAcc_x,LinAcc_y,LinAcc_z,Control_Setpoint
8618,282.31,-2.94,13.62,-0.50,-2.31,9.51,0.42,-0.90,-2.98,0.00
8630,282.62,-3.19,13.56,-0.54,-2.29,9.51,0.39,-0.73,-2.76,0.00
8644,282.69,-3.44,13.44,-0.59,-2.28,9.51,0.37,-0.55,-2.62,0.00
8656,282.62,-3.50,13.12,-0.60,-2.23,9.53,0.09,-0.50,-2.71,0.00
8668,282.50,-3.31,13.06,-0.57,-2.21,9.53,-0.09,-0.36,-2.60,0.00
8680,282.62,-2.88,13.00,-0.49,-2.21,9.54,-0.16,-0.18,-2.60,0.00
8691,282.31,-2.25,13.06,-0.38,-2.21,9.54,-0.17,-0.10,-2.84,0.00
8704,282.00,-1.31,13.19,-0.23,-2.24,9.54,-0.44,-0.02,-3.38,0.00
8717,281.19,1.25,13.62,0.21,-2.31,9.52,-0.66,0.27,-3.28,0.00
8729,280.88,2.81,13.75,0.49,-2.33,9.51,-0.55,0.28,-2.34,0.00
8782,279.81,7.56,12.62,1.29,-2.13,9.48,1.31,0.35,1.93,0.00
8795,279.69,7.75,12.31,1.36,-2.04,9.49,0.73,0.06,0.79,0.00
8807,279.25,8.38,12.06,1.43,-2.03,9.48,0.05,-0.05,-0.55,0.00
8818,278.94,8.94,12.19,1.53,-2.05,9.46,-0.39,0.29,-0.50,0.00
8831,278.81,9.75,12.44,1.66,-2.08,9.43,-0.85,0.63,-0.46,0.00
8845,278.44,10.62,12.75,1.81,-2.13,9.39,-0.93,1.02,1.13,0.00
8857,277.94,12.31,13.19,2.09,-2.19,9.32,-0.75,1.05,1.68,0.00
8868,277.81,12.75,13.31,2.16,-2.20,9.30,-0.49,0.94,1.58,0.00
8880,277.88,12.94,13.25,2.20,-2.19,9.30,-0.22,0.73,0.94,0.00
8894,277.94,13.00,13.12,2.20,-2.17,9.30,0.00,0.02,-0.81,0.00
8907,278.00,13.06,12.81,2.22,-2.12,9.31,-0.19,-0.23,-1.64,0.00
8918,278.00,13.31,12.69,2.26,-2.09,9.30,-0.34,-0.20,-1.65,0.00
8931,278.06,13.69,12.56,2.32,-2.07,9.29,-0.49,-0.01,-1.20,0.00
8946,278.00,14.31,12.56,2.42,-2.07,9.27,-0.49,0.08,-0.78,0.00
8958,277.81,15.94,12.81,2.69,-2.09,9.19,-0.33,0.14,-0.10,0.00
8969,277.69,16.75,12.94,2.83,-2.10,9.14,0.43,0.16,2.22,0.00
8980,277.69,17.31,12.94,2.92,-2.09,9.12,0.56,0.09,3.26,0.00
8995,277.75,17.44,12.75,2.94,-2.07,9.12,0.71,0.21,3.63,0.00
9008,278.19,16.38,12.06,2.76,-1.97,9.19,0.28,0.01,1.51,0.00
9019,278.50,15.56,11.62,2.63,-1.91,9.25,0.32,-0.24,1.16,0.00
9031,278.75,14.69,11.19,2.49,-1.84,9.30,0.42,-0.39,0.71,0.00
9042,279.06,13.88,10.81,2.35,-1.79,9.34,0.61,-0.36,0.37,0.00
9055,279.38,13.12,10.50,2.22,-1.74,9.38,1.03,-0.49,2.28,0.00
9068,280.00,10.94,9.81,1.86,-1.64,9.48,1.51,-0.13,4.29,0.00
9079,280.44,9.25,9.44,1.58,-1.59,9.54,1.65,0.14,3.71,0.00
9093,280.94,7.25,9.06,1.24,-1.53,9.60,1.27,0.05,1.70,0.00
9106,281.50,5.06,8.75,0.86,-1.48,9.65,1.35,-0.82,-0.21,0.00
9118,282.62,0.75,8.19,0.13,-1.40,9.70,0.97,-1.17,-2.07,0.00
9131,283.12,-1.00,8.06,-0.17,-1.37,9.70,1.02,-1.25,-2.59,0.00
9145,283.50,-2.50,7.94,-0.43,-1.36,9.70,1.02,-1.22,-2.38,0.00
9158,284.00,-4.75,7.94,-0.81,-1.35,9.67,0.72,-0.85,-2.15,0.00
9169,284.12,-5.56,8.00,-0.95,-1.36,9.66,0.88,-0.85,-1.83,0.00
9182,284.25,-6.25,8.06,-1.07,-1.36,9.65,0.95,-0.96,-1.86,0.00
9195,284.31,-6.94,8.06,-1.19,-1.36,9.63,0.89,-0.86,-2.26,0.00
9208,284.25,-7.94,8.00,-1.36,-1.35,9.61,0.96,-0.98,-2.65,0.00
9219,284.12,-8.25,7.94,-1.41,-1.34,9.61,1.15,-1.00,-2.87,0.00
9232,283.88,-8.31,7.81,-1.42,-1.32,9.61,1.41,-1.23,-3.16,0.00
9244,283.50,-8.12,7.75,-1.38,-1.30,9.61,1.11,-1.12,-3.66,0.00
9257,283.00,-7.50,7.69,-1.09,-1.32,9.65,-0.52,-0.25,-3.41,0.00
9269,281.38,-4.62,8.06,-0.79,-1.37,9.67,-1.10,0.10,-3.07,0.00
9281,280.38,-2.25,8.62,-0.39,-1.46,9.68,-1.22,1.20,-0.71,0.00
9296,279.38,0.50,9.50,0.09,-1.62,9.67,-1.74,1.65,0.47,0.00
9309,277.38,7.19,12.56,1.22,-2.12,9.49,-2.64,2.31,1.77,0.00
9324,276.56,10.62,14.50,1.81,-2.41,9.32,-1.16,1.59,2.97,0.00
9336,275.94,13.94,16.56,2.36,-2.71,9.12,-0.26,1.37,3.95,0.00
9349,275.25,18.94,20.50,3.19,-3.25,8.68,1.84,0.23,5.45,0.00
9360,275.12,20.38,22.19,3.42,-3.47,8.50,3.36,-0.49,3.01,0.00
9373,275.12,21.12,23.62,3.53,-3.67,8.37,2.97,-0.36,0.79,0.00
9385,275.19,21.38,24.75,3.57,-3.83,8.28,2.22,-0.71,-1.62,0.00
9396,275.19,21.38,25.69,3.58,-3.95,8.22,0.28,-1.06,-5.01,0.00
9409,274.75,21.88,27.06,3.66,-4.14,8.09,0.16,-0.85,-4.22,0.00
9420,274.25,22.56,27.81,3.76,-4.23,8.00,-0.28,-0.50,-2.64,0.00
9432,273.69,23.38,28.62,3.89,-4.31,7.89,-1.10,0.21,-0.18,0.00
9444,273.12,24.25,29.56,4.03,-4.41,7.77,-1.19,0.50,0.36,0.00
9457,272.69,25.06,30.50,4.28,-4.60,7.52,-0.98,0.48,0.70,0.00
9470,272.06,26.44,32.19,4.36,-4.68,7.42,-0.60,0.21,-0.09,0.00
9482,272.00,26.75,32.75,4.41,-4.74,7.36,-0.38,0.09,-0.57,0.00
9496,272.06,26.81,32.94,4.42,-4.76,7.34,-0.21,-0.07,-1.16,0.00
9509,272.50,26.00,32.19,4.30,-4.69,7.45,-0.48,-0.24,-3.47,0.00
9520,272.88,25.12,31.19,4.17,-4.59,7.58,-0.38,-0.34,-4.65,0.00
9533,273.25,24.06,29.75,4.00,-4.44,7.76,-0.29,-0.42,-5.72,0.00
9545,273.62,22.88,27.88,3.81,-4.23,7.98,-0.20,-0.60,-6.45,0.00
9558,273.94,21.44,25.56,3.32,-3.58,8.49,-0.70,0.04,-6.49,0.00
9570,274.38,18.06,19.75,3.04,-3.15,8.77,-1.01,0.40,-5.88,0.00
9582,274.44,16.31,16.38,2.75,-2.66,9.02,-1.21,0.71,-4.90,0.00
9597,274.44,14.44,12.88,2.45,-2.12,9.25,-1.55,2.02,-1.68,0.00
9609,274.44,10.56,5.81,1.80,-0.98,9.58,-1.75,2.71,0.55,0.00
9621,274.50,8.56,2.56,1.46,-0.43,9.68,-1.94,2.93,1.09,0.00
9633,274.56,6.69,-0.44,1.14,0.07,9.73,-2.66,2.99,2.36,0.00
9645,274.62,5.00,-3.12,0.85,0.53,9.75,-2.21,2.83,2.59,0.00
9658,274.81,3.50,-5.38,0.60,0.92,9.74,-1.04,2.25,1.50,0.00
9670,275.25,1.19,-9.00,0.20,1.54,9.68,-0.43,1.66,0.85,0.00
9683,275.44,0.38,-10.50,0.06,1.79,9.64,-0.15,1.23,0.86,0.00
9694,275.62,-0.19,-11.88,-0.04,2.02,9.59,0.62,0.91,1.65,0.00
9705,275.75,-0.75,-13.19,-0.13,2.23,9.54,-0.12,0.80,2.07,0.00
9718,275.81,-1.31,-14.38,-0.22,2.43,9.49,-0.47,1.30,4.13,0.00
9731,276.00,-2.25,-16.25,-0.39,2.74,9.40,-0.71,1.35,3.69,0.00
9745,276.12,-2.75,-16.88,-0.47,2.85,9.37,-1.11,1.01,3.08,0.00
9758,276.25,-3.12,-17.31,-0.53,2.91,9.34,-0.23,0.45,2.42,0.00
9771,276.62,-3.44,-17.62,-0.59,2.96,9.32,0.16,0.11,2.37,0.00
9783,276.81,-3.50,-17.50,-0.60,2.95,9.33,0.45,-0.31,1.78,0.00
9794,276.94,-3.50,-17.38,-0.60,2.92,9.34,0.46,-0.45,1.53,0.00
9808,277.06,-3.50,-17.06,-0.59,2.87,9.35,0.28,-0.34,0.82,0.00
9821,277.19,-3.06,-16.19,-0.53,2.73,9.40,0.44,-0.38,1.65,0.00
9833,277.25,-2.81,-15.62,-0.48,2.64,9.43,0.43,-0.32,1.54,0.00
9844,277.25,-2.50,-15.00,-0.43,2.53,9.46,0.52,-0.20,0.96,0.00
9898,277.31,-1.44,-11.19,-0.24,1.91,9.61,0.01,-0.13,-0.86,0.00
9911,277.31,-1.06,-9.69,-0.18,1.66,9.66,0.00,-0.09,-1.37,0.00
9922,277.31,-0.81,-9.00,-0.14,1.54,9.68,0.05,-0.17,-1.65,0.00
9934,277.31,-0.56,-8.38,-0.09,1.42,9.70,0.18,-0.23,-1.52,0.00
9949,277.31,-0.19,-7.75,-0.03,1.32,9.71,-0.05,0.15,-0.14,0.00
9961,277.25,0.56,-6.62,0.09,1.13,9.74,-0.20,0.34,0.01,0.00
9972,277.25,1.00,-6.00,0.17,1.03,9.75,-0.39,0.32,0.48,0.00
9984,277.25,1.44,-5.31,0.25,0.91,9.76,-0.39,0.40,0.50,0.00
9996,277.25,1.94,-4.62,0.33,0.79,9.76,-0.33,0.36,0.28,0.00
10009,277.31,2.38,-3.81,0.41,0.65,9.77,-0.46,0.26,-0.71,0.00
10021,277.44,3.44,-2.12,0.59,0.36,9.78,-0.58,0.39,-0.70,0.00
10034,277.50,4.00,-1.31,0.68,0.22,9.77,-0.59,0.43,-0.53,0.00
10048,277.62,4.56,-0.50,0.78,0.08,9.77,-0.44,0.32,-0.45,0.00
10061,277.88,5.56,1.06,0.95,-0.19,9.75,0.43,-0.22,-0.57,0.00
10072,278.06,6.00,1.88,1.02,-0.32,9.74,0.51,-0.33,-0.81,0.00
10084,278.19,6.25,2.69,1.07,-0.45,9.73,0.40,-0.45,-1.35,0.00
10096,278.25,6.44,3.31,1.10,-0.57,9.72,-0.04,-0.54,-2.44,0.00
10109,278.38,6.56,3.88,1.12,-0.66,9.71,-0.20,-0.77,-2.74,0.00
10122,278.56,6.81,4.62,1.16,-0.78,9.70,-0.05,-0.74,-2.18,0.00
10134,278.69,6.94,4.81,1.18,-0.81,9.70,0.26,-0.61,-1.16,0.00
10149,278.75,7.00,4.88,1.20,-0.83,9.69,0.19,-0.44,-1.01,0.00
10160,278.88,7.06,4.88,1.20,-0.83,9.69,0.26,-0.44,-0.93,0.00
10172,279.06,7.06,4.88,1.20,-0.82,9.69,0.55,-0.70,-0.39,0.00
10184,279.12,7.06,4.81,1.21,-0.82,9.69,0.70,-0.66,-0.09,0.00
10195,279.19,7.12,4.81,1.22,-0.82,9.69,0.76,-0.56,0.08,0.00
10208,279.19,7.19,4.88,1.23,-0.83,9.69,0.73,-0.46,0.30,0.00
10221,279.19,7.25,5.06,1.24,-0.86,9.68,0.27,-0.18,0.34,0.00
10233,279.12,7.25,5.19,1.24,-0.88,9.68,0.07,-0.09,-0.04,0.00
10244,279.12,7.25,5.38,1.24,-0.91,9.68,-0.05,-0.15,-0.53,0.00
10258,279.06,7.31,5.56,1.25,-0.94,9.67,-0.30,-0.14,-1.04,0.00
10271,279.06,7.44,5.69,1.31,-0.99,9.66,-0.46,-0.05,-0.52,0.00
10283,279.00,7.94,6.00,1.35,-1.02,9.65,-0.49,0.17,0.18,0.00
10299,279.00,8.25,6.19,1.40,-1.04,9.64,-0.48,0.25,0.50,0.00
10312,279.06,8.81,6.56,1.50,-1.11,9.62,-0.16,0.15,0.83,0.00
10323,279.12,9.06,6.81,1.55,-1.15,9.61,0.46,-0.25,0.86,0.00
10335,279.19,9.38,7.19,1.59,-1.21,9.59,0.56,-0.26,0.92,0.00
10347,279.25,9.62,7.56,1.64,-1.27,9.58,0.51,-0.23,1.01,0.00
10359,279.31,9.94,8.00,1.69,-1.34,9.56,0.32,-0.21,0.84,0.00
10372,279.38,10.50,9.06,1.79,-1.52,9.52,-0.04,-0.23,0.00,0.00
10384,279.38,10.81,9.62,1.83,-1.61,9.49,-0.09,-0.29,-0.18,0.00
10395,279.38,11.06,10.12,1.88,-1.70,9.47,-0.12,-0.27,-0.41,0.00
10406,279.44,11.31,10.69,1.93,-1.78,9.44,0.12,-0.61,-0.73,0.00
10419,279.50,11.62,11.19,1.98,-1.86,9.42,0.15,-0.65,-0.51,0.00
10431,279.50,11.94,11.69,2.10,-2.02,9.36,-0.19,-0.34,-0.06,0.00
10444,279.44,12.75,12.75,2.16,-2.11,9.32,-0.35,-0.28,-0.22,0.00
10457,279.44,13.12,13.31,2.22,-2.20,9.29,-0.31,-0.36,-0.62,0.00
10470,279.44,13.50,13.88,2.29,-2.28,9.25,-0.02,-0.40,-0.79,0.00
10482,279.50,14.19,14.88,2.41,-2.44,9.18,0.23,-0.41,-0.75,0.00
10496,279.56,14.56,15.31,2.46,-2.50,9.15,0.37,-0.37,-0.59,0.00
10509,279.56,14.88,15.69,2.52,-2.56,9.12,0.47,-0.49,-0.33,0.00
10520,279.56,15.19,16.06,2.57,-2.62,9.09,0.48,-0.48,-0.26,0.00
10532,279.56,15.44,16.44,2.64,-2.72,9.04,0.20,-0.26,-0.58,0.00
10544,279.62,15.81,17.12,2.67,-2.77,9.01,0.11,-0.29,-0.83,0.00
10558,279.62,16.00,17.38,2.70,-2.82,8.99,0.13,-0.27,-0.96,0.00
10571,279.62,16.19,17.69,2.73,-2.86,8.97,-0.04,-0.08,-0.99,0.00
10583,279.62,16.50,18.12,2.78,-2.93,8.93,0.04,-0.02,-0.91,0.00
10596,279.62,16.62,18.25,2.80,-2.94,8.92,0.34,-0.17,-0.82,0.00
10608,279.69,16.62,18.31,2.81,-2.95,8.91,0.36,-0.18,-0.86,0.00
10621,279.75,16.56,18.25,2.78,-2.92,8.93,0.34,-0.16,-0.88,0.00
10634,279.94,16.25,17.88,2.75,-2.89,8.95,0.17,-0.07,-0.73,0.00
10647,280.00,16.12,17.69,2.72,-2.86,8.97,0.09,0.02,-0.84,0.00
10658,280.12,15.94,17.56,2.69,-2.84,8.98,0.03,0.07,-0.94,0.00
10671,280.19,15.81,17.38,2.67,-2.82,9.00,-0.31,0.41,-0.97,0.00
10683,280.44,15.56,17.12,2.63,-2.78,9.02,-0.34,0.52,-1.23,0.00
10696,280.56,15.38,16.94,2.60,-2.75,9.04,-0.42,0.52,-1.53,0.00
10711,280.75,15.12,16.69,2.56,-2.72,9.06,-0.89,0.80,-2.21,0.00
