Time,Euler_x,Euler_y,Euler_z,Grav_x,Grav_y,Grav_z,LinAcc_x,LinAcc_y,LinAcc_z,Control_Setpoint
5718,359.56,-6.56,-2.00,-1.12,0.34,9.73,-0.34,-0.05,0.07,0.00
5730,359.56,-6.56,-2.00,-1.12,0.34,9.73,-0.35,-0.01,0.01,0.00
5781,359.56,-6.38,-2.06,-1.09,0.35,9.73,-0.20,-0.16,0.15,0.00
5795,359.56,-6.31,-2.06,-1.08,0.35,9.73,-0.24,-0.06,0.16,0.00
5807,359.56,-6.19,-2.12,-1.06,0.36,9.74,-0.08,0.00,0.06,0.00
5820,359.56,-6.12,-2.12,-1.04,0.36,9.74,0.10,0.00,-0.17,0.00
5835,359.62,-6.00,-2.12,-1.03,0.36,9.74,0.49,0.13,-0.48,0.00
5847,359.62,-5.81,-2.12,-0.99,0.36,9.74,0.68,0.06,-0.67,0.00
5858,359.62,-5.75,-2.12,-0.98,0.36,9.75,0.57,-0.07,-0.93,0.00
5871,359.62,-5.69,-2.12,-0.97,0.36,9.75,0.59,-0.12,-0.97,0.00
5884,359.62,-5.69,-2.12,-0.97,0.36,9.75,0.70,-0.12,-1.09,0.00
5897,359.62,-5.69,-2.06,-0.97,0.36,9.75,0.43,-0.03,-0.77,0.00
5909,359.62,-5.75,-2.06,-0.98,0.35,9.75,0.39,0.08,-0.47,0.00
5921,359.62,-5.81,-2.06,-0.99,0.35,9.74,0.32,0.17,-0.20,0.00
5934,359.62,-5.94,-2.06,-1.01,0.35,9.74,0.27,0.25,-0.04,0.00
5945,359.62,-6.06,-2.00,-1.03,0.34,9.74,0.05,0.09,0.24,0.00
5957,359.62,-6.25,-2.00,-1.07,0.34,9.74,-0.57,-0.11,0.51,0.00
5970,359.62,-6.31,-2.00,-1.08,0.34,9.74,-0.60,-0.05,0.47,0.00
5981,359.62,-6.38,-2.00,-1.09,0.34,9.73,-0.49,0.02,0.34,0.00
5994,359.62,-6.38,-2.00,-1.09,0.34,9.73,-0.28,-0.05,0.24,0.00
6005,359.62,-6.38,-2.00,-1.09,0.34,9.73,-0.11,-0.14,-0.12,0.00
6018,359.62,-6.25,-2.00,-1.07,0.35,9.74,-0.03,-0.06,-0.26,0.00
6033,359.62,-6.25,-2.06,-1.07,0.35,9.74,-0.01,-0.06,-0.24,0.00
6046,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.17,-0.01,-0.35,0.00
6058,359.62,-6.12,-2.06,-1.04,0.35,9.74,0.51,-0.07,-0.52,0.00
6071,359.62,-6.06,-2.06,-1.04,0.35,9.74,0.48,-0.11,-0.45,0.00
6082,359.62,-6.06,-2.06,-1.03,0.35,9.74,0.34,-0.17,-0.40,0.00
6096,359.62,-6.06,-2.06,-1.03,0.35,9.74,0.02,0.04,-0.24,0.00
6109,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.01,0.07,-0.14,0.00
6121,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.00,0.04,-0.09,0.00
6134,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.10,-0.03,-0.13,0.00
6147,359.62,-6.12,-2.00,-1.05,0.34,9.74,0.04,-0.01,-0.10,0.00
6159,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.05,0.04,-0.08,0.00
6175,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.07,0.00,-0.12,0.00
6187,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.13,-0.03,-0.23,0.00
6199,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.08,-0.03,-0.22,0.00
6210,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.02,0.01,-0.21,0.00
6226,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.00,0.01,-0.19,0.00
6238,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.02,-0.01,-0.25,0.00
6249,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.08,-0.01,-0.15,0.00
6260,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.08,-0.03,-0.15,0.00
6276,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.04,-0.04,-0.11,0.00
6292,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.09,-0.04,-0.16,0.00
6304,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.10,-0.05,-0.16,0.00
6316,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.10,-0.02,-0.21,0.00
6329,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.08,0.00,-0.26,0.00
6340,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.08,0.00,-0.27,0.00
6354,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.10,-0.01,-0.28,0.00
6365,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.11,-0.03,-0.28,0.00
6378,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.06,0.00,-0.17,0.00
6390,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.02,0.02,-0.17,0.00
6405,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.07,0.00,-0.11,0.00
6416,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.06,0.00,-0.10,0.00
6429,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.07,-0.06,-0.13,0.00
6440,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.09,-0.02,-0.18,0.00
6455,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.07,-0.01,-0.20,0.00
6466,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.06,-0.01,-0.21,0.00
6479,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.05,-0.01,-0.22,0.00
6490,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.04,-0.02,-0.23,0.00
6501,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.05,-0.02,-0.16,0.00
6514,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.05,-0.04,-0.16,0.00
6528,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.08,0.01,-0.17,0.00
6540,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.09,-0.01,-0.18,0.00
6555,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.09,0.00,-0.14,0.00
6566,359.62,-6.19,-2.06,-1.06,0.35,9.74,-0.05,-0.06,-0.19,0.00
6579,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.08,0.01,-0.31,0.00
6590,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.06,-0.04,-0.24,0.00
6601,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.12,0.00,-0.06,0.00
6614,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.11,0.00,-0.14,0.00
6628,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.07,0.01,-0.10,0.00
6640,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.08,-0.01,-0.25,0.00
6651,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.08,-0.04,-0.31,0.00
6664,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.10,-0.06,-0.29,0.00
6676,359.62,-6.19,-2.00,-1.05,0.35,9.74,0.08,-0.03,-0.18,0.00
6689,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.06,-0.02,-0.12,0.00
6700,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.05,-0.01,-0.15,0.00
6711,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.07,-0.02,-0.15,0.00
6723,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.04,-0.02,-0.15,0.00
6735,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.03,-0.01,-0.18,0.00
6748,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.04,0.00,-0.19,0.00
6760,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.06,0.00,-0.17,0.00
6771,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.08,-0.01,-0.17,0.00
6787,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.07,-0.02,-0.18,0.00
6800,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.12,-0.03,-0.20,0.00
6811,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.09,-0.02,-0.17,0.00
6823,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.05,-0.02,-0.18,0.00
6835,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.01,-0.02,-0.19,0.00
6848,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.02,0.00,-0.18,0.00
6860,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.01,-0.03,-0.19,0.00
6871,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.08,-0.04,-0.16,0.00
6882,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.08,-0.06,-0.19,0.00
6932,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.08,-0.02,-0.17,0.00
6948,359.62,-6.19,-2.00,-1.06,0.35,9.74,0.05,0.03,-0.16,0.00
6959,359.62,-6.19,-2.00,-1.06,0.34,9.74,-0.01,-0.07,-0.12,0.00
6970,359.62,-6.19,-2.00,-1.06,0.34,9.74,-0.02,-0.08,0.10,0.00
6981,359.62,-6.19,-2.00,-1.06,0.34,9.74,0.02,-0.03,-0.35,0.00
6992,359.62,-6.19,-2.00,-1.06,0.34,9.74,0.01,-0.04,-0.23,0.00
7008,359.62,-6.19,-2.00,-1.06,0.34,9.74,0.14,-0.03,-0.11,0.00
7019,359.62,-6.19,-2.00,-1.05,0.34,9.74,0.07,-0.05,-0.22,0.00
7031,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.10,0.00,-0.12,0.00
7042,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.12,0.03,-0.12,0.00
7053,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.07,0.03,-0.19,0.00
7066,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.02,-0.03,-0.15,0.00
7078,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.09,-0.02,-0.19,0.00
7091,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.02,-0.04,-0.23,0.00
7102,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.08,-0.03,-0.19,0.00
7113,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.11,0.00,-0.18,0.00
7129,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.09,-0.03,-0.16,0.00
7141,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.04,0.02,-0.19,0.00
7152,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.01,0.01,-0.16,0.00
7163,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.00,0.00,-0.16,0.00
7174,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.03,0.00,-0.17,0.00
7189,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.11,-0.03,-0.19,0.00
7201,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.10,-0.04,-0.18,0.00
7213,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.11,-0.03,-0.21,0.00
7229,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.10,-0.01,-0.20,0.00
7241,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.06,0.01,-0.20,0.00
7252,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.06,0.03,-0.15,0.00
7264,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.00,-0.07,-0.18,0.00
7279,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.01,-0.03,-0.13,0.00
7292,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.15,0.03,-0.29,0.00
7303,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.21,-0.06,-0.15,0.00
7316,359.62,-6.19,-2.06,-1.06,0.35,9.74,-0.10,-0.11,-0.02,0.00
7329,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.00,-0.01,-0.13,0.00
7341,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.07,0.01,-0.15,0.00
7353,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.12,0.02,-0.08,0.00
7364,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.16,0.03,-0.16,0.00
7375,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.11,0.02,-0.19,0.00
7386,359.62,-6.12,-2.06,-1.05,0.35,9.74,0.05,0.00,-0.15,0.00
7398,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.01,0.00,-0.20,0.00
7409,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.00,-0.01,-0.28,0.00
7420,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.10,-0.06,-0.21,0.00
7432,359.62,-6.19,-2.06,-1.05,0.35,9.74,0.12,-0.06,-0.19,0.00
7443,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.08,-0.03,-0.13,0.00
7454,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.00,-0.01,-0.14,0.00
7467,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.03,-0.01,-0.17,0.00
7480,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.10,-0.01,-0.15,0.00
7492,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.08,-0.02,-0.17,0.00
7503,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.05,0.01,-0.20,0.00
7514,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.07,0.03,-0.18,0.00
7530,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.09,0.01,-0.18,0.00
7542,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.10,-0.01,-0.24,0.00
7554,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.08,-0.01,-0.18,0.00
7567,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.16,0.02,-0.46,0.00
7579,359.62,-6.25,-2.06,-1.06,0.35,9.74,0.11,-0.07,-0.29,0.00
7592,359.62,-6.25,-2.06,-1.06,0.35,9.74,0.11,0.00,-0.06,0.00
7603,359.62,-6.25,-2.06,-1.06,0.35,9.74,-0.07,-0.05,-0.25,0.00
7614,359.62,-6.25,-2.06,-1.06,0.35,9.74,-0.05,-0.05,-0.11,0.00
7630,359.62,-6.25,-2.06,-1.06,0.35,9.74,0.10,0.00,-0.14,0.00
7642,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.14,-0.06,-0.19,0.00
7654,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.19,-0.02,-0.11,0.00
7665,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.11,0.01,-0.10,0.00
7680,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.01,-0.01,-0.19,0.00
7693,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.07,0.00,-0.26,0.00
7704,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.12,0.00,-0.27,0.00
7717,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.14,-0.05,-0.23,0.00
7730,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.17,-0.01,-0.17,0.00
7743,359.62,-6.25,-2.06,-1.06,0.35,9.74,0.05,0.03,-0.08,0.00
7754,359.62,-6.25,-2.06,-1.07,0.35,9.74,-0.05,0.00,-0.08,0.00
7765,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.02,-0.04,-0.16,0.00
7782,359.62,-6.25,-2.06,-1.06,0.35,9.74,0.05,-0.07,-0.16,0.00
7793,359.62,-6.19,-2.06,-1.06,0.35,9.74,0.10,-0.06,-0.17,0.00
7804,359.62,-6.19,-2.06,-1.06,0.36,9.74,0.08,-0.01,-0.21,0.00
7815,359.62,-6.19,-2.12,-1.06,0.36,9.74,0.07,-0.01,-0.24,0.00
7826,359.62,-6.19,-2.12,-1.06,0.36,9.74,0.10,0.00,-0.26,0.00
7841,359.62,-6.19,-2.12,-1.06,0.36,9.74,0.10,-0.04,-0.24,0.00
7853,359.62,-6.19,-2.12,-1.06,0.36,9.74,0.11,-0.02,-0.20,0.00
7865,359.62,-6.19,-2.12,-1.06,0.36,9.74,0.10,0.00,-0.13,0.00
7876,359.62,-6.19,-2.12,-1.06,0.36,9.74,0.05,-0.02,-0.12,0.00
7891,359.62,-6.19,-2.12,-1.06,0.36,9.74,0.03,-0.01,-0.22,0.00
7904,359.62,-6.19,-2.12,-1.06,0.36,9.74,0.05,-0.03,-0.24,0.00
7915,359.62,-6.25,-2.06,-1.06,0.35,9.74,0.26,-0.06,-0.78,0.00
7927,359.62,-6.25,-2.06,-1.07,0.35,9.74,-0.01,-0.04,-0.27,0.00
7940,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.15,-0.05,-0.01,0.00
7953,359.62,-6.31,-2.06,-1.08,0.35,9.74,-0.02,-0.10,-0.07,0.00
7965,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.06,-0.06,0.05,0.00
7978,359.62,-6.31,-2.06,-1.07,0.35,9.74,0.03,-0.01,0.00,0.00
7990,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.00,0.02,-0.21,0.00
8001,359.62,-6.25,-2.06,-1.07,0.36,9.74,0.09,0.02,-0.29,0.00
8052,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.04,-0.04,-0.12,0.00
8065,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.04,-0.08,-0.12,0.00
8081,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.04,-0.05,-0.07,0.00
8094,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.03,0.01,-0.23,0.00
8106,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.04,0.00,-0.20,0.00
8119,359.62,-6.31,-2.06,-1.07,0.35,9.74,0.08,0.01,-0.20,0.00
8132,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.11,0.00,-0.22,0.00
8144,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.10,0.00,-0.19,0.00
8155,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.09,-0.01,-0.19,0.00
8166,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.07,-0.01,-0.18,0.00
8182,359.62,-6.25,-2.06,-1.07,0.35,9.74,0.07,-0.03,-0.15,0.00
8195,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.06,-0.03,-0.15,0.00
8207,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.06,-0.01,-0.15,0.00
8219,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.06,0.00,-0.18,0.00
8233,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.09,0.00,-0.22,0.00
8245,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.11,-0.01,-0.23,0.00
8256,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.09,-0.03,-0.21,0.00
8269,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.05,-0.03,-0.16,0.00
8282,359.62,-6.31,-2.06,-1.08,0.35,9.74,0.06,-0.02,-0.16,0.00
8295,359.62,-6.31,-2.06,-1.08,0.35,9.73,0.08,-0.01,-0.22,0.00
8307,359.62,-6.31,-2.06,-1.08,0.35,9.73,0.07,-0.03,-0.16,0.00
8319,359.62,-6.31,-2.06,-1.08,0.35,9.73,0.11,-0.03,-0.15,0.00
8332,359.62,-6.38,-2.06,-1.08,0.35,9.73,0.06,-0.01,-0.15,0.00
8345,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.07,0.00,-0.19,0.00
8356,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.09,-0.03,-0.19,0.00
8367,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.09,-0.04,-0.17,0.00
8383,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.07,-0.02,-0.20,0.00
8395,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.05,-0.01,-0.20,0.00
8406,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.09,-0.02,-0.20,0.00
8417,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.10,-0.03,-0.20,0.00
8428,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.12,-0.01,-0.22,0.00
8439,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.12,-0.01,-0.14,0.00
8452,359.62,-6.38,-2.06,-1.09,0.35,9.73,0.10,-0.03,-0.15,0.00
8465,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.03,-0.01,-0.14,0.00
8476,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.03,-0.01,-0.13,0.00
8487,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.03,-0.01,-0.16,0.00
8503,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.06,-0.05,-0.21,0.00
8514,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.07,-0.03,-0.17,0.00
8525,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.06,-0.04,-0.15,0.00
8536,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.10,0.00,-0.19,0.00
8547,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.07,-0.01,-0.20,0.00
8563,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.12,-0.04,-0.18,0.00
8574,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.09,-0.02,-0.20,0.00
8586,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.10,0.00,-0.18,0.00
8597,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.12,0.01,-0.17,0.00
8609,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.05,-0.04,-0.14,0.00
8622,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.08,-0.04,-0.18,0.00
8635,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.09,-0.04,-0.21,0.00
8646,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.13,-0.02,-0.26,0.00
8657,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.11,-0.02,-0.17,0.00
8670,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.07,0.00,-0.14,0.00
8683,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.04,0.00,-0.15,0.00
8696,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.20,0.06,-0.24,0.00
8707,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.47,-0.02,-0.20,0.00
8718,359.62,-6.44,-2.06,-1.09,0.35,9.73,-0.29,-0.18,-0.06,0.00
8730,359.62,-6.44,-2.06,-1.09,0.35,9.73,-0.03,-0.12,-0.13,0.00
8741,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.00,0.04,-0.25,0.00
8754,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.12,-0.03,-0.17,0.00
8767,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.12,-0.06,-0.12,0.00
8783,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.16,-0.03,-0.16,0.00
8796,359.62,-6.44,-2.12,-1.09,0.36,9.73,0.05,0.00,-0.15,0.00
8808,359.62,-6.44,-2.12,-1.09,0.36,9.73,0.07,-0.03,-0.24,0.00
8821,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.09,-0.01,-0.22,0.00
8834,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.12,-0.02,-0.22,0.00
8846,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.10,-0.03,-0.17,0.00
8857,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.07,-0.04,-0.13,0.00
8868,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.05,-0.04,-0.16,0.00
8884,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.02,-0.04,-0.15,0.00
8897,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.03,-0.02,-0.18,0.00
8908,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.06,0.01,-0.22,0.00
8919,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.06,0.00,-0.19,0.00
8934,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.08,-0.03,-0.21,0.00
8947,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.15,0.00,-0.17,0.00
8958,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.12,-0.04,-0.13,0.00
8969,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.07,0.02,-0.17,0.00
8984,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.04,0.00,-0.19,0.00
8997,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.09,-0.02,-0.18,0.00
9008,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.07,-0.05,-0.16,0.00
9019,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.11,0.00,-0.06,0.00
9034,359.62,-6.38,-2.06,-1.09,0.36,9.73,0.07,0.00,-0.19,0.00
9045,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.21,-0.04,-0.56,0.00
9057,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.05,-0.03,-0.17,0.00
9068,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.16,0.05,-0.31,0.00
9079,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.10,-0.08,-0.04,0.00
9095,359.62,-6.44,-2.06,-1.10,0.35,9.73,0.05,-0.01,-0.01,0.00
9107,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.01,-0.06,-0.39,0.00
9119,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.11,-0.04,-0.11,0.00
9132,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.14,0.00,-0.09,0.00
9185,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.09,-0.02,-0.24,0.00
9198,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.09,-0.03,-0.08,0.00
9209,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.06,-0.03,-0.07,0.00
9222,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.06,-0.03,-0.14,0.00
9235,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.05,-0.04,-0.14,0.00
9248,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.06,-0.02,-0.22,0.00
9259,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.07,0.00,-0.22,0.00
9270,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.09,0.01,-0.21,0.00
9285,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.10,-0.02,-0.15,0.00
9302,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.11,-0.04,-0.20,0.00
9316,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.08,-0.05,-0.17,0.00
9327,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.07,-0.02,-0.21,0.00
9339,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.08,0.00,-0.17,0.00
9355,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.09,-0.01,-0.19,0.00
9366,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.06,-0.04,-0.20,0.00
9377,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.08,-0.04,-0.13,0.00
9389,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.07,-0.03,-0.14,0.00
9400,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.08,-0.03,-0.20,0.00
9416,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.06,-0.04,-0.18,0.00
9427,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.16,-0.03,-0.53,0.00
9439,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.00,-0.08,-0.09,0.00
9450,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.04,0.00,0.07,0.00
9461,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.09,0.00,-0.19,0.00
9473,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.10,-0.04,-0.07,0.00
